code,term
1036381000000101,Main spoken language Romany
1036391000000104,Main spoken language Romanes 
1047281000000107,Does not speak English
107751000000106,Main spoken language Pashto
1264278006,Iranian Persian language
1300106003,Completed English as a second language program
1300111001,Education toward completion of learning objectives of English as a second language program
1332074008,Anuak language
1332075009,Dan language
1332076005,Mandingo language
1332077001,Mandinka language
138443000,World languages
138444006,Vietnamese language
138447004,Creole language
138448009,Mirpuri language
138660000,Main spoken language
138661001,Main spoken language Arabic
138662008,Main spoken language Bengali
138663003,Main spoken language Cantonese
138664009,Main spoken language Czech
138666006,Main spoken language French
138667002,Main spoken language Gujerati
138668007,Main spoken language Hausa
138669004,Main spoken language Hindi
138670003,Main spoken language Iba
138671004,Main spoken language Kutchi
138673001,Main spoken language Mandarin
138674007,Main spoken language Polish
138675008,Main spoken language Portuguese
138676009,Main spoken language Punjabi
138677000,Main spoken language Russian
138678005,Main spoken language Somali
138679002,Main spoken language Spanish
138680004,Main spoken language Swahili
138681000,Main spoken language Sylheti
138682007,Main spoken language Tamil
138683002,Main spoken language Urdu
138684008,Main spoken language Yoruba
161141008,Bengali language
161142001,Gujarati language
161143006,Hindi language
161144000,Pashtu language
161145004,Punjabi language
161146003,Urdu language
161172007,World languages
161173002,Vietnamese language
161176005,Creole language
161177001,Mirpuri language
161389008,Main spoken language
161390004,Main spoken language Arabic
161391000,Main spoken language Bengali
161392007,Main spoken language Cantonese
161393002,Main spoken language Czech
161395009,Main spoken language French
161396005,Main spoken language Gujerati
161397001,Main spoken language Hausa
161398006,Main spoken language Hindi
161399003,Main spoken language Iba
161400005,Main spoken language Kutchi
161401009,Main spoken language Mandarin
161402002,Main spoken language Polish
161403007,Main spoken language Portuguese
161404001,Main spoken language Punjabi
161405000,Main spoken language Russian
161406004,Main spoken language Somali
161407008,Main spoken language Spanish
161408003,Main spoken language Swahili
161409006,Main spoken language Sylheti
161410001,Main spoken language Tamil
161411002,Main spoken language Urdu
161412009,Main spoken language Yoruba
212241000000100,English as a second language
212251000000102,English as a second language
224628009,Hinko language
297289008,World languages
297290004,Afro-Asiatic language
297291000,Berber language
297292007,Kabyle language
297293002,Riffian language
297294008,Shawia language
297295009,Shluh language
297296005,Tamazight language
297297001,Tuareg language
297298006,Chadic language
297299003,Hausa language
297300006,Cushitic language
297301005,Afar language
297302003,Beja language
297303008,Oromo language
297304002,Saho language
297305001,Sidamo language
297306000,Somali language
297308004,Egyptian language
297309007,Coptic language
297310002,Semitic language
297311003,Aramaic language
297312005,Assyrian language
297313000,Syriac language
297314006,Canaanitic language
297315007,Hebrew language
297316008,Ethiopic language
297317004,Amharic language
297318009,Geez language
297319001,Gurage language
297320007,Harari language
297321006,Tigre language
297322004,Tigrinya language
297323009,North Arabic language
297324003,Arabic language
297325002,Classical Arabic language
297326001,South Arabic language
297327005,Maltese language
297328000,Altaic language
297329008,Mongolian language
297330003,Buryat language
297331004,Kalmyk language
297332006,Tungusic language
297333001,Northern Tungusic language
297334007,Evenki language
297335008,Even language
297336009,Southern Tungusic language
297337000,Manchu language
297338005,Nanai language
297339002,Sibo language
297340000,Turkic language
297341001,Chuvash language
297342008,Northeastern Turkic language
297343003,Altai language
297344009,Khakass language
297345005,Tuvinian language
297346006,Northwestern Turkic language
297347002,Balkar language
297348007,Bashkir language
297349004,Kara-Kalpak language
297350004,Karachai language
297351000,Kazakh language
297352007,Kirgiz language
297353002,Kumyk language
297354008,Nogai language
297355009,Tatar language
297356005,Southeastern Turkic language
297358006,Salar language
297359003,Uigur language
297360008,Uzbek language
297361007,Southwestern Turkic language
297362000,Azerbaijani language
297363005,Turkish language
297364004,Turkmen language
297365003,Yakut language
297366002,Artificial language
297367006,Esperanto language
297368001,Interlingua language
297369009,Occidental language
297370005,Australian language
297371009,Aranda language
297372002,Murngin language
297373007,Caucasian language
297374001,Dagestan Caucasian language
297375000,Avar language
297376004,Dargin language
297377008,Lak language
297378003,Lezgin language
297379006,Tabasaran language
297380009,Eastern Caucasian language
297381008,Chechen language
297382001,Ingush language
297383006,Southern Caucasian language
297384000,Georgian language
297385004,Western Caucasian language
297386003,Abazinian language
297387007,Abkhazian language
297388002,Adygei language
297389005,Circassian language
297390001,Kabardian language
297391002,Central and South American Indian language
297392009,Andean equatorial language
297393004,Araucanian language
297394005,Arawak language
297395006,Aymara language
297396007,Guarani language
297397003,Jivaro language
297398008,Quechua language
297399000,Tupi language
297400007,Ge-Pano-Carib language
297401006,Carib language
297402004,Chiquito language
297403009,Ge language
297404003,Panoan language
297405002,Tacana language
